epcho,loss,acc
3111,0.0002671719,1.0
3112,0.0005086472,1.0
3113,0.0002731643,1.0
3114,0.00071423093,1.0
3115,0.00057477615,1.0
3116,0.0012356539,1.0
3117,0.00073885557,1.0
3118,0.0010366353,1.0
3119,0.00052694464,1.0
3120,0.00038764882,1.0
3121,0.00036064867,1.0
3122,0.0009978417,1.0
3123,0.0004921931,1.0
3124,0.00058707444,1.0
3125,0.00040050765,1.0
3126,0.00063583103,1.0
3127,0.0030593837,1.0
3128,0.0005952807,1.0
3129,0.00047525897,1.0
3130,0.00070410676,1.0
3131,0.00089241005,1.0
3132,0.00039707575,1.0
3133,0.0013468256,1.0
3134,0.00033776602,1.0
3135,0.0004949204,1.0
3136,0.0003658583,1.0
3137,0.003844997,1.0
3138,0.0008123404,1.0
3139,0.00062948687,1.0
3140,0.00038157112,1.0
3141,0.0042879726,0.996875
3142,0.00040051513,1.0
3143,0.00017457409,1.0
3144,0.0007039794,1.0
3145,0.00053410645,1.0
3146,0.0005405467,1.0
3147,0.00055569055,1.0
3148,0.0012182177,1.0
3149,0.00047901674,1.0
3150,0.00031138054,1.0
3151,0.0004409793,1.0
3152,0.00032939948,1.0
3153,0.0011446814,1.0
3154,0.0002786151,1.0
3155,0.00046106437,1.0
3156,0.0006586798,1.0
3157,0.00035335546,1.0
3158,0.005427002,0.996875
3159,0.00040078931,1.0
3160,0.00023377873,1.0
3161,0.0004552387,1.0
3162,0.0004168328,1.0
3163,0.00027178333,1.0
3164,0.0004327114,1.0
3165,0.00061739807,1.0
3166,0.000372337,1.0
3167,0.00024001347,1.0
3168,0.00050182844,1.0
3169,0.00027192547,1.0
3170,0.002384001,1.0
3171,0.00026161465,1.0
3172,0.0003642861,1.0
3173,0.0006442427,1.0
3174,0.00037780096,1.0
3175,0.0002752563,1.0
3176,0.00054652756,1.0
3177,0.0006051908,1.0
3178,0.0002630726,1.0
3179,0.00084247405,1.0
3180,0.00026813854,1.0
3181,0.00044328376,1.0
3182,0.0002850395,1.0
3183,0.0003174146,1.0
3184,0.0010814915,1.0
3185,0.00021018772,1.0
3186,0.0014966158,1.0
3187,0.0005748343,1.0
3188,0.0003890259,1.0
3189,0.0006675643,1.0
3190,0.0010039184,1.0
3191,0.00045546348,1.0
3192,0.0009713551,1.0
3193,0.00037217743,1.0
3194,0.0005287781,1.0
3195,0.0002362857,1.0
3196,0.0009322837,1.0
3197,0.00037578924,1.0
3198,0.00079922064,1.0
3199,0.0003190299,1.0
3200,0.00031024741,1.0
3201,0.00021665927,1.0
3202,0.00076903374,1.0
3203,0.00053306355,1.0
3204,0.00041047376,1.0
3205,0.0005243252,1.0
3206,0.00039847885,1.0
3207,0.0007761959,1.0
3208,0.0008167955,1.0
3209,0.00079437403,1.0
3210,0.0016626898,1.0
3211,0.0006161388,1.0
3212,0.00061506353,1.0
3213,0.00040260173,1.0
3214,0.00053945347,1.0
3215,0.00055644085,1.0
3216,0.00032989617,1.0
3217,0.00032382092,1.0
3218,0.00037752176,1.0
3219,0.0003847837,1.0
3220,0.0005536905,1.0
3221,0.0018600726,1.0
3222,0.0004802999,1.0
3223,0.00023869744,1.0
3224,0.00041785152,1.0
3225,0.0002124424,1.0
3226,0.0003692031,1.0
3227,0.00042256285,1.0
3228,0.00017015745,1.0
3229,0.0014257991,1.0
3230,0.00030568318,1.0
3231,0.0014447399,1.0
3232,0.00048134895,1.0
3233,0.0018897174,1.0
3234,0.00020011081,1.0
3235,0.0004791731,1.0
3236,0.0003831307,1.0
3237,0.00028117507,1.0
3238,0.0005991968,1.0
3239,0.0002553653,1.0
3240,0.00057485065,1.0
3241,0.00045520003,1.0
3242,0.0004455341,1.0
3243,0.00034873074,1.0
3244,0.00024559474,1.0
3245,0.0003524926,1.0
3246,0.00060115504,1.0
3247,0.00026135473,1.0
3248,0.00041561085,1.0
3249,0.0007943022,1.0
3250,0.00053751434,1.0
3251,0.0012530666,1.0
3252,0.0005023036,1.0
3253,0.00063784834,1.0
3254,0.0005695723,1.0
3255,0.00058657717,1.0
3256,0.000866347,1.0
3257,0.0016158564,1.0
3258,0.0008982172,1.0
3259,0.0003875505,1.0
3260,0.00035429242,1.0
3261,0.00019603813,1.0
3262,0.00033035234,1.0
3263,0.00043513937,1.0
3264,0.0003151723,1.0
3265,0.00015356309,1.0
3266,0.00059025956,1.0
3267,0.00024683488,1.0
3268,0.0014993025,1.0
3269,0.0012826063,1.0
3270,0.00035936327,1.0
3271,0.0003154461,1.0
3272,0.00050461525,1.0
3273,0.0006060973,1.0
3274,0.0005635686,1.0
3275,0.0006230396,1.0
3276,0.00032105442,1.0
3277,0.00028174865,1.0
3278,0.000306956,1.0
3279,0.00015326016,1.0
3280,0.00036125196,1.0
3281,0.0005037019,1.0
3282,0.00073770795,1.0
3283,0.0006705176,1.0
3284,0.00039904183,1.0
3285,0.00046879874,1.0
3286,0.00065186695,1.0
3287,0.00042853813,1.0
3288,0.00025198996,1.0
3289,0.0033606254,0.996875
3290,0.00055573706,1.0
3291,0.00038304328,1.0
3292,0.0005373041,1.0
3293,0.00077921024,1.0
3294,0.00048104572,1.0
3295,0.00021560672,1.0
3296,0.00036551122,1.0
3297,0.00025687163,1.0
3298,0.00057498727,1.0
3299,0.0013877639,1.0
3300,0.00022805572,1.0
3301,0.00028886288,1.0
3302,0.00023738047,1.0
3303,0.00050195993,1.0
3304,0.0003856404,1.0
3305,0.00031908508,1.0
3306,0.00049667445,1.0
3307,0.00029703014,1.0
3308,0.00028891728,1.0
3309,0.00035887974,1.0
3310,0.00021715029,1.0
3311,0.00024595493,1.0
3312,0.0004651731,1.0
3313,0.00045444714,1.0
3314,0.00033361843,1.0
3315,0.00032447893,1.0
3316,0.0005782611,1.0
3317,0.0004411169,1.0
3318,0.0004325346,1.0
3319,0.0008782723,1.0
3320,0.0004189624,1.0
3321,0.00023061715,1.0
3322,0.0008348192,1.0
3323,0.00049032696,1.0
3324,0.00020810348,1.0
3325,0.0002165644,1.0
3326,0.00034704656,1.0
3327,0.00040121545,1.0
3328,0.00040221465,1.0
3329,0.0002710615,1.0
3330,0.0006710527,1.0
3331,0.000455343,1.0
3332,0.00042606518,1.0
3333,0.0005282083,1.0
3334,0.0012119466,1.0
3335,0.0021253596,1.0
3336,0.00026723943,1.0
3337,0.00027402618,1.0
3338,0.00029774342,1.0
3339,0.00021103032,1.0
3340,0.00054414215,1.0
3341,0.0002799576,1.0
3342,0.00047731044,1.0
3343,0.00027519572,1.0
3344,0.0005803682,1.0
3345,0.00040774173,1.0
3346,0.0004583112,1.0
3347,0.00045179296,1.0
3348,0.00026832652,1.0
3349,0.0008912414,1.0
3350,0.0003185204,1.0
3351,0.0016210474,1.0
3352,0.00026301556,1.0
3353,0.00025868643,1.0
3354,0.0003794346,1.0
3355,0.0006305899,1.0
3356,0.00021562255,1.0
3357,0.00030298924,1.0
3358,0.0004028609,1.0
3359,0.00087969285,1.0
3360,0.00021993525,1.0
3361,0.00020244287,1.0
3362,0.00096918305,1.0
3363,0.00020774877,1.0
3364,0.00030207753,1.0
3365,0.00046788104,1.0
3366,0.00049913645,1.0
3367,0.0005863192,1.0
3368,0.0007262729,1.0
3369,0.00030283906,1.0
3370,0.0007638546,1.0
3371,0.00050462806,1.0
3372,0.0010585118,1.0
3373,0.00088979665,1.0
3374,0.00031252572,1.0
3375,0.0002490767,1.0
3376,0.00023248752,1.0
3377,0.0006259217,1.0
3378,0.00021378286,1.0
3379,0.0012310261,1.0
3380,0.00031166986,1.0
3381,0.0005806765,1.0
3382,0.0003292847,1.0
3383,0.00028929388,1.0
3384,0.0010722857,1.0
3385,0.00039560464,1.0
3386,0.00022572442,1.0
3387,0.0001648952,1.0
3388,0.00058023323,1.0
3389,0.00021728387,1.0
3390,0.00069908425,1.0
3391,0.00071647495,1.0
3392,0.00023835404,1.0
3393,0.0004982992,1.0
3394,0.00051970244,1.0
3395,0.0005367279,1.0
3396,0.0010282712,1.0
3397,0.0005466301,1.0
3398,0.00019593933,1.0
3399,0.0005135927,1.0
3400,0.00046876716,1.0
3401,0.0006103657,1.0
3402,0.00029165111,1.0
3403,0.00039550764,1.0
3404,0.00041324002,1.0
3405,0.00017359522,1.0
3406,0.0005356188,1.0
3407,0.0002150239,1.0
3408,0.000291011,1.0
3409,0.00094632804,1.0
3410,0.0001871126,1.0
3411,0.00020429443,1.0
3412,0.00041448246,1.0
3413,0.0006697009,1.0
3414,0.0010270438,1.0
3415,0.0008323539,1.0
3416,0.0007343257,1.0
3417,0.00094014,1.0
3418,0.00030268397,1.0
3419,0.0004231715,1.0
3420,0.0010410124,1.0
3421,0.0012027377,1.0
3422,0.00064833864,1.0
3423,0.001083667,1.0
3424,0.00046131387,1.0
3425,0.00015013674,1.0
3426,0.0004729533,1.0
3427,0.0004901653,1.0
3428,0.0005958221,1.0
3429,0.000261791,1.0
3430,0.00022255894,1.0
3431,0.0007595047,1.0
3432,0.00086797384,1.0
3433,0.00046355595,1.0
3434,0.0013074873,1.0
3435,0.00027240993,1.0
3436,0.00017003101,1.0
3437,0.0004680114,1.0
3438,0.00029454028,1.0
3439,0.00044287476,1.0
3440,0.000290869,1.0
3441,0.0005982414,1.0
3442,0.0011527243,1.0
3443,0.0007465255,1.0
3444,0.00027140594,1.0
3445,0.0002533126,1.0
3446,0.0006068597,1.0
3447,0.00047089127,1.0
3448,0.00035733235,1.0
3449,0.0002892895,1.0
3450,9.993494e-05,1.0
3451,0.00041965194,1.0
3452,0.00041285073,1.0
3453,0.00045499136,1.0
3454,0.0004425533,1.0
3455,0.00047303463,1.0
3456,0.0007839391,1.0
3457,0.0005875918,1.0
3458,0.00088936824,1.0
3459,0.00043025162,1.0
3460,0.00030008794,1.0
3461,0.00037067995,1.0
3462,0.0002856464,1.0
3463,0.000525663,1.0
3464,0.00015608263,1.0
3465,0.0004904898,1.0
3466,0.00030198492,1.0
3467,0.00065713073,1.0
3468,0.00019770274,1.0
3469,9.7853874e-05,1.0
3470,0.00022175333,1.0
3471,0.000312606,1.0
3472,0.00023227636,1.0
3473,0.00048811766,1.0
3474,0.00032113088,1.0
3475,0.00018066824,1.0
3476,0.0005188732,1.0
3477,0.00027615682,1.0
3478,0.00010736603,1.0
3479,0.00021352479,1.0
3480,0.00018677596,1.0
3481,0.00055482564,1.0
3482,0.0001982073,1.0
3483,0.00041182974,1.0
3484,0.0003449441,1.0
3485,0.0003142057,1.0
3486,0.00086419785,1.0
3487,0.00025948026,1.0
3488,0.0006444863,1.0
3489,0.00082154165,1.0
3490,0.0005837477,1.0
3491,0.00034387107,1.0
3492,0.00029415576,1.0
3493,0.00032567894,1.0
3494,0.00045669655,1.0
3495,0.00030885212,1.0
3496,0.00028085377,1.0
3497,9.5933225e-05,1.0
3498,0.0005927758,1.0
3499,0.00028506032,1.0
3500,0.00037856173,1.0
3501,0.00017151672,1.0
3502,0.0003729579,1.0
3503,0.00029796193,1.0
3504,0.00028226117,1.0
3505,0.00043414364,1.0
3506,0.00024763602,1.0
3507,0.00048401015,1.0
3508,0.000788698,1.0
3509,0.0004259461,1.0
3510,0.00014025552,1.0
3511,0.0008027257,1.0
3512,0.00039703623,1.0
3513,0.00036484335,1.0
3514,0.00024853746,1.0
3515,0.00013518936,1.0
3516,0.00044340268,1.0
3517,0.00069785025,1.0
3518,0.00031332602,1.0
3519,0.00017450741,1.0
3520,0.0016923029,1.0
3521,0.00025118116,1.0
3522,0.0004410619,1.0
3523,0.00019808773,1.0
3524,0.00015309658,1.0
3525,0.00035079717,1.0
3526,0.00059768505,1.0
3527,0.00022459461,1.0
3528,0.0005685768,1.0
3529,0.00036518057,1.0
3530,0.0014784115,1.0
3531,0.0010501496,1.0
3532,0.00063343905,1.0
3533,0.00026949076,1.0
3534,0.0004781018,1.0
3535,0.0005435838,1.0
3536,0.0007844044,1.0
3537,0.00039301062,1.0
3538,0.0005455387,1.0
3539,0.00020904362,1.0
3540,0.0002705282,1.0
3541,0.00037678023,1.0
3542,0.00046460406,1.0
3543,0.0002919039,1.0
3544,0.0008164877,1.0
3545,0.00022173813,1.0
3546,0.00020001321,1.0
3547,0.0005546611,1.0
3548,0.00043365802,1.0
3549,0.00025118323,1.0
3550,0.00041583035,1.0
3551,0.00027012892,1.0
3552,0.0002586378,1.0
3553,0.00094550976,1.0
3554,0.000279697,1.0
3555,0.0003203358,1.0
3556,0.00030555556,1.0
3557,0.00027827066,1.0
3558,0.00041107036,1.0
3559,0.00024541892,1.0
3560,0.00030100284,1.0
3561,0.0036979143,0.996875
3562,0.0015676043,1.0
3563,0.000955243,1.0
3564,0.00017327782,1.0
3565,0.00041293012,1.0
3566,0.0003801505,1.0
3567,0.00023480257,1.0
3568,0.0004930272,1.0
3569,0.0003015562,1.0
3570,0.00025779704,1.0
3571,0.0011941313,1.0
3572,0.0011816076,1.0
3573,0.0003265349,1.0
3574,0.00019034749,1.0
3575,0.00041549988,1.0
3576,0.0012009616,1.0
3577,0.0002691009,1.0
3578,0.0002334383,1.0
3579,0.00023855809,1.0
3580,0.00056330924,1.0
3581,0.00023037256,1.0
3582,0.0004949089,1.0
3583,0.00051449216,1.0
3584,0.00013221648,1.0
3585,0.00020581929,1.0
3586,0.00033925413,1.0
3587,0.00022327826,1.0
3588,0.00042188176,1.0
3589,0.00030884746,1.0
3590,0.0004450471,1.0
3591,0.0006018119,1.0
3592,0.00016294267,1.0
3593,0.0005177626,1.0
3594,0.00011297055,1.0
3595,0.00031496614,1.0
3596,0.0013288305,1.0
3597,0.00036360882,1.0
3598,0.0003171375,1.0
3599,0.00015623329,1.0
3600,0.000118152064,1.0
3601,0.00019395212,1.0
3602,0.001540139,1.0
3603,0.00018819605,1.0
3604,0.0005295438,1.0
3605,0.00042331434,1.0
3606,0.0006351469,1.0
3607,0.00057143264,1.0
3608,0.00029656498,1.0
3609,0.0003490649,1.0
3610,0.00038875281,1.0
3611,0.0003677717,1.0
3612,0.00027412164,1.0
3613,0.00047497367,1.0
3614,0.00019557113,1.0
3615,0.000105805135,1.0
3616,0.00074969296,1.0
3617,0.00018482227,1.0
3618,0.0008692435,1.0
3619,0.00025697993,1.0
3620,0.00032108842,1.0
3621,0.0004241474,1.0
3622,0.00027880765,1.0
3623,0.00029727648,1.0
3624,0.00032498036,1.0
3625,0.00062207395,1.0
3626,0.00050195085,1.0
3627,0.0009683013,1.0
3628,0.00027157034,1.0
3629,0.0005644135,1.0
3630,0.0022429952,1.0
3631,0.0004434663,1.0
3632,0.00011588431,1.0
3633,0.00028240797,1.0
3634,0.00056149374,1.0
3635,0.00037486592,1.0
3636,0.00047616143,1.0
3637,0.00037032337,1.0
3638,0.00043551865,1.0
3639,0.0006808924,1.0
3640,0.0007843308,1.0
3641,0.0001918211,1.0
3642,0.0002791687,1.0
3643,0.00018805626,1.0
3644,0.00038235713,1.0
3645,0.0011779878,1.0
3646,0.0008213521,1.0
3647,0.0003913461,1.0
3648,0.00033472912,1.0
3649,0.0001303317,1.0
3650,0.00020971018,1.0
3651,0.0002665371,1.0
3652,0.00026269868,1.0
3653,0.00018928395,1.0
3654,0.0003107809,1.0
3655,0.0005153321,1.0
3656,0.0002888006,1.0
3657,0.00018341707,1.0
3658,0.00053769257,1.0
3659,0.00019575725,1.0
3660,0.00073396176,1.0
3661,0.00028349395,1.0
3662,0.0015805323,1.0
3663,0.00038074795,1.0
3664,0.00080233987,1.0
3665,0.00012649901,1.0
3666,0.0005161027,1.0
3667,0.0004969882,1.0
3668,0.00085251237,1.0
3669,0.00022948261,1.0
3670,0.0004275317,1.0
3671,0.00030957526,1.0
3672,0.00019858994,1.0
3673,0.00022528232,1.0
3674,0.00018256788,1.0
3675,0.00045141095,1.0
3676,0.00017053683,1.0
3677,0.0005442005,1.0
3678,0.00014887704,1.0
3679,0.00045474418,1.0
3680,0.00024049547,1.0
3681,0.00028258457,1.0
3682,0.00014713293,1.0
3683,0.00025375653,1.0
3684,0.000233219,1.0
3685,0.00012618172,1.0
3686,0.0001850092,1.0
3687,0.00022834275,1.0
3688,0.00022768718,1.0
3689,0.00072400225,1.0
3690,0.00020229988,1.0
3691,0.0001901047,1.0
3692,0.00018280908,1.0
3693,0.00036208355,1.0
3694,0.00040715374,1.0
3695,0.00016126323,1.0
3696,0.00037112783,1.0
3697,0.00035307632,1.0
3698,0.0007521213,1.0
3699,0.0004467031,1.0
3700,0.0003951466,1.0
3701,0.00052108057,1.0
3702,0.00024997542,1.0
3703,0.0005652729,1.0
3704,0.00017924838,1.0
3705,0.0007426397,1.0
3706,0.00028366345,1.0
3707,0.00029002916,1.0
3708,0.00014631893,1.0
3709,0.00032651587,1.0
3710,0.00035725348,1.0
3711,0.00019670976,1.0
3712,0.0008912237,1.0
3713,0.0002080871,1.0
3714,0.00015460531,1.0
3715,0.00016962443,1.0
3716,0.0005964556,1.0
3717,0.00011506884,1.0
3718,0.00017123527,1.0
3719,0.00019019122,1.0
3720,0.0002419631,1.0
3721,0.00027637443,1.0
3722,0.0005272986,1.0
3723,0.00022748974,1.0
3724,0.00042561366,1.0
3725,0.0004801306,1.0
3726,0.00043625868,1.0
3727,0.00064684334,1.0
3728,0.000260528,1.0
3729,0.0006130895,1.0
3730,0.00023966927,1.0
3731,0.00025105273,1.0
3732,0.00044233055,1.0
3733,0.00054452213,1.0
3734,0.0004242519,1.0
3735,0.00025923346,1.0
3736,0.00029433027,1.0
3737,0.0003689515,1.0
3738,0.00039246035,1.0
3739,0.0015716152,1.0
3740,0.00026046432,1.0
3741,0.0001408533,1.0
3742,0.00015842637,1.0
3743,0.00040256232,1.0
3744,0.00077558676,1.0
3745,0.00038385837,1.0
3746,0.00041905846,1.0
3747,8.9603534e-05,1.0
3748,0.00027557416,1.0
3749,0.00022325688,1.0
3750,0.0006374074,1.0
3751,0.00024033424,1.0
3752,0.0014955176,1.0
3753,0.00017679117,1.0
3754,0.00038740473,1.0
3755,0.0004110015,1.0
3756,0.0005229775,1.0
3757,0.00028260978,1.0
3758,0.00040940646,1.0
3759,0.0008374198,1.0
3760,0.00025277387,1.0
3761,0.00016055869,1.0
3762,0.0004031402,1.0
3763,0.00022219206,1.0
3764,0.0005820937,1.0
3765,0.00025220477,1.0
3766,0.00024619605,1.0
3767,0.00030396847,1.0
3768,0.00014471459,1.0
3769,0.0011348344,1.0
3770,0.00018126328,1.0
3771,0.00049723254,1.0
3772,0.00042923074,1.0
3773,0.00093222444,1.0
3774,0.00025924938,1.0
3775,0.0010594456,1.0
3776,0.00038914644,1.0
3777,0.0007861342,1.0
3778,0.0001848538,1.0
3779,0.00020259661,1.0
3780,0.00021193789,1.0
3781,0.00012147702,1.0
3782,0.00016885895,1.0
3783,0.00019301892,1.0
3784,0.00027184834,1.0
3785,0.00010619054,1.0
3786,0.00022321145,1.0
3787,0.00027276925,1.0
3788,0.0002543035,1.0
3789,0.00079231075,1.0
3790,0.00014656033,1.0
3791,0.00025601345,1.0
3792,0.00018605411,1.0
3793,0.0005572525,1.0
3794,0.00020134507,1.0
3795,0.00030523018,1.0
3796,0.0002094943,1.0
3797,0.00023550648,1.0
3798,0.00048414845,1.0
3799,0.00018479998,1.0
3800,0.00024069003,1.0
3801,0.00016703396,1.0
3802,0.00024123583,1.0
3803,0.0001234912,1.0
3804,0.00016399377,1.0
3805,0.00024071336,1.0
3806,0.0007807085,1.0
3807,0.00012512694,1.0
3808,0.00026695113,1.0
3809,0.00061957276,1.0
3810,0.0002534781,1.0
3811,0.00035998505,1.0
3812,0.00023423732,1.0
3813,0.00011413824,1.0
3814,0.0013687789,1.0
3815,0.00022021351,1.0
3816,0.00030737027,1.0
3817,0.0006424115,1.0
3818,0.0003153441,1.0
3819,0.0005893803,1.0
3820,0.0002491172,1.0
3821,0.00026623858,1.0
3822,0.00021945674,1.0
3823,0.00019669524,1.0
3824,0.0002877496,1.0
3825,8.368546e-05,1.0
3826,0.00031979225,1.0
3827,0.00016280061,1.0
3828,0.00014360438,1.0
3829,0.0005207413,1.0
3830,0.00018392895,1.0
3831,0.00020508251,1.0
3832,0.00027284032,1.0
3833,0.0002251404,1.0
3834,0.00024974477,1.0
3835,0.00027142843,1.0
3836,0.00027636476,1.0
3837,0.00024072282,1.0
3838,0.0005799237,1.0
3839,0.00010827221,1.0
3840,0.0002970676,1.0
3841,0.00039052797,1.0
3842,0.0003628086,1.0
3843,0.00015595021,1.0
3844,0.00017563623,1.0
3845,0.00060787535,1.0
3846,0.00023483441,1.0
3847,5.3279666e-05,1.0
3848,0.00012784454,1.0
3849,0.00014853051,1.0
3850,9.53617e-05,1.0
3851,9.642892e-05,1.0
3852,0.00019137582,1.0
3853,0.00015792891,1.0
3854,0.0001695741,1.0
3855,0.00013911216,1.0
3856,0.00030737347,1.0
3857,0.00022986447,1.0
3858,0.0006988182,1.0
3859,0.00025653813,1.0
3860,0.00042795314,1.0
3861,0.0003737607,1.0
3862,0.00011288949,1.0
3863,0.00018611443,1.0
3864,0.00028622203,1.0
3865,0.00013671054,1.0
3866,0.00017669395,1.0
3867,0.000103448074,1.0
3868,0.00048240175,1.0
3869,0.00018996847,1.0
3870,0.0002491255,1.0
3871,0.00033101335,1.0
3872,0.00020410158,1.0
3873,0.00019008122,1.0
3874,0.0002601062,1.0
3875,0.00012789275,1.0
3876,0.00017242983,1.0
3877,0.00022082814,1.0
3878,0.00020642579,1.0
3879,0.00046526836,1.0
3880,0.00022771783,1.0
3881,0.00018889035,1.0
3882,0.00026086025,1.0
3883,0.00022415633,1.0
3884,0.00016172059,1.0
3885,0.00016195772,1.0
3886,0.00010252682,1.0
3887,0.0001869728,1.0
3888,0.00038165832,1.0
3889,0.00027318735,1.0
3890,0.00012947456,1.0
3891,0.00015748982,1.0
3892,0.00020436733,1.0
3893,0.00019155357,1.0
3894,0.000103113394,1.0
3895,0.00012853855,1.0
3896,0.00016826263,1.0
3897,0.0006096087,1.0
3898,0.00015090292,1.0
3899,0.0002458198,1.0
3900,0.00013263834,1.0
3901,0.00016962008,1.0
3902,0.00010511419,1.0
3903,0.00011303745,1.0
3904,0.000141803,1.0
3905,0.00022539598,1.0
3906,0.00029930222,1.0
3907,0.00013436316,1.0
3908,0.00029167626,1.0
3909,0.00012870927,1.0
3910,0.000107875,1.0
3911,0.0001384909,1.0
3912,0.00018890409,1.0
3913,0.000109862085,1.0
3914,0.0013631403,1.0
3915,0.00016315372,1.0
3916,0.00019775606,1.0
3917,0.00018770384,1.0
3918,9.536695e-05,1.0
3919,0.000334294,1.0
3920,0.00021635873,1.0
3921,0.00013744835,1.0
3922,0.00019951495,1.0
3923,0.00026000422,1.0
3924,0.00014546732,1.0
3925,0.0003240488,1.0
3926,0.000169325,1.0
3927,0.00026154594,1.0
3928,0.00021300298,1.0
3929,0.0003391731,1.0
3930,0.00014353826,1.0
3931,0.00022854205,1.0
3932,0.0002677986,1.0
3933,0.0002046364,1.0
3934,0.00028655576,1.0
3935,0.00013156926,1.0
3936,0.00036498447,1.0
3937,0.00016411324,1.0
3938,0.00022364555,1.0
3939,0.00022804001,1.0
3940,0.00054645305,1.0
3941,0.00014803596,1.0
3942,0.00045674545,1.0
3943,0.0003403929,1.0
3944,0.00012151088,1.0
3945,0.00024208613,1.0
3946,0.00011744325,1.0
3947,8.56346e-05,1.0
3948,0.00018757244,1.0
3949,0.00046268516,1.0
3950,0.00025211004,1.0
3951,0.0001574565,1.0
3952,0.00039292313,1.0
3953,0.00014827996,1.0
3954,0.00033747157,1.0
3955,0.00019081614,1.0
3956,0.00042610025,1.0
3957,0.0002924738,1.0
3958,0.00015603905,1.0
3959,0.00027382636,1.0
3960,0.0001913037,1.0
3961,0.0001641359,1.0
3962,0.0001509383,1.0
3963,0.0002300726,1.0
3964,0.0003129114,1.0
3965,0.00034725145,1.0
3966,9.876606e-05,1.0
3967,0.00054237305,1.0
3968,0.00022315448,1.0
3969,0.00030359495,1.0
3970,0.00016785422,1.0
3971,0.00020719801,1.0
3972,0.00020047565,1.0
3973,0.00019887902,1.0
3974,0.00031310235,1.0
3975,0.00030879784,1.0
3976,0.00011313318,1.0
3977,0.00030479082,1.0
3978,0.00031873118,1.0
3979,0.00015070944,1.0
3980,7.1417686e-05,1.0
3981,0.00017265152,1.0
3982,0.00024010982,1.0
3983,0.00069045107,1.0
3984,0.00022952278,1.0
3985,0.00016043187,1.0
3986,0.00035700836,1.0
3987,0.0006677838,1.0
3988,0.00039782422,1.0
3989,0.00014489349,1.0
3990,0.00043191848,1.0
3991,0.0001505645,1.0
3992,0.00026912038,1.0
3993,0.00011240954,1.0
3994,9.8087985e-05,1.0
3995,0.000269985,1.0
3996,0.00033748796,1.0
3997,0.00039046712,1.0
3998,0.0018158149,1.0
3999,0.0033906344,0.996875
4000,0.00028219054,1.0
4001,0.00018445872,1.0
4002,0.0002721891,1.0
4003,0.00023342374,1.0
4004,0.00011892074,1.0
4005,0.000115350216,1.0
4006,0.0002053796,1.0
4007,0.000109124114,1.0
4008,0.00037089834,1.0
4009,0.00026312564,1.0
4010,0.00023764279,1.0
4011,0.00016483349,1.0
4012,0.00051650347,1.0
4013,0.00074600056,1.0
4014,0.000725034,1.0
4015,0.0004417873,1.0
4016,0.00015782288,1.0
4017,0.00024688055,1.0
4018,0.0001408462,1.0
4019,0.0001781224,1.0
4020,9.193049e-05,1.0
4021,0.00030636965,1.0
4022,0.000115133545,1.0
4023,0.00012118637,1.0
4024,0.00018975606,1.0
4025,0.00017952317,1.0
4026,0.00015515683,1.0
4027,0.00033619138,1.0
4028,0.00016145881,1.0
4029,0.00063930533,1.0
4030,0.0001652477,1.0
4031,0.00039716586,1.0
4032,8.326368e-05,1.0
4033,0.00038540538,1.0
4034,0.00022144322,1.0
4035,5.5734163e-05,1.0
4036,0.00016990691,1.0
4037,4.1065035e-05,1.0
4038,0.0003168643,1.0
4039,0.00063082506,1.0
4040,0.000235573,1.0
4041,0.0010888942,1.0
4042,0.00039505083,1.0
4043,0.00038779495,1.0
4044,0.00017976496,1.0
4045,0.00012377424,1.0
4046,0.00015496132,1.0
4047,0.00012858683,1.0
4048,0.0002309815,1.0
4049,0.00013908863,1.0
4050,0.00024692193,1.0
4051,0.00026409567,1.0
4052,0.00010278677,1.0
4053,0.00030944578,1.0
4054,0.00016897262,1.0
4055,9.97833e-05,1.0
4056,8.600469e-05,1.0
4057,0.0002366963,1.0
4058,8.943966e-05,1.0
4059,0.0003091252,1.0
4060,0.00019319334,1.0
4061,0.00029322988,1.0
4062,0.00017077495,1.0
4063,0.0002242189,1.0
4064,0.0001593128,1.0
4065,5.207453e-05,1.0
4066,0.00068207853,1.0
4067,0.00024199477,1.0
4068,0.00018011805,1.0
4069,0.00014469086,1.0
4070,0.0006520967,1.0
4071,0.00046990352,1.0
4072,0.0004991429,1.0
4073,0.00016521294,1.0
4074,0.00032131368,1.0
4075,0.00022982154,1.0
4076,7.87994e-05,1.0
4077,0.00017065043,1.0
4078,0.00011205025,1.0
4079,0.0001225059,1.0
4080,0.00015455837,1.0
4081,0.00026909047,1.0
4082,0.00020088167,1.0
4083,0.00021175163,1.0
4084,0.0003449683,1.0
4085,0.00034960586,1.0
4086,0.00019084121,1.0
4087,0.00011126712,1.0
4088,0.00012805632,1.0
4089,0.00030018805,1.0
4090,0.00026673867,1.0
4091,0.00037108627,1.0
4092,0.00021553956,1.0
4093,0.00021442267,1.0
4094,0.00031937595,1.0
4095,0.00026953936,1.0
4096,0.00012424313,1.0
4097,0.00013955694,1.0
4098,0.00023306701,1.0
4099,0.0002770492,1.0
4100,9.4231946e-05,1.0
4101,0.00025456824,1.0
4102,0.00045878696,1.0
4103,0.000102510574,1.0
4104,0.00036724666,1.0
4105,0.0005489999,1.0
4106,0.00013630884,1.0
4107,0.00026904038,1.0
4108,0.00026160045,1.0
